0.500000	0.550000	214.499814	95.828565	-2.983364	-0.077500
0.500000	0.550000	224.249808	91.245448	-2.983364	-0.077500
0.500000	0.550000	224.249807	95.828564	-2.983364	-0.077500
0.500000	0.575000	224.249808	89.498588	-3.063084	-0.177187
0.500000	0.575000	224.249807	93.998520	-3.063084	-0.177187
0.500000	0.575000	233.999801	89.498588	-3.063084	-0.177187
0.500000	0.575000	233.999800	93.998520	-3.063084	-0.177187
0.500000	0.600000	233.999801	87.502309	-3.135746	-0.320000
0.500000	0.600000	233.999800	91.907182	-3.135746	-0.320000
0.500000	0.600000	243.749795	87.502309	-3.135746	-0.320000
0.500000	0.600000	243.749793	91.907182	-3.135746	-0.320000
0.500000	0.625000	243.749795	85.234523	-3.201013	-0.507812
0.500000	0.625000	243.749793	89.531403	-3.201013	-0.507812
0.500000	0.625000	253.499788	85.234522	-3.201013	-0.507812
0.500000	0.625000	253.499787	89.531403	-3.201013	-0.507812
0.500000	0.650000	253.499788	82.670701	-3.258657	-0.742500
0.500000	0.650000	253.499787	86.845499	-3.258657	-0.742500
0.500000	0.650000	263.249782	82.670700	-3.258657	-0.742500
0.500000	0.650000	263.249781	86.845498	-3.258657	-0.742500
0.500000	0.675000	263.249782	79.787812	-3.308040	-1.025937
0.500000	0.675000	263.249781	83.825320	-3.308040	-1.025937
0.500000	0.675000	272.999776	79.787812	-3.308040	-1.025937
0.500000	0.675000	272.999775	83.825320	-3.308040	-1.025937
0.500000	0.700000	272.999776	76.556852	-3.350062	-1.360000
0.500000	0.700000	272.999775	80.440534	-3.350062	-1.360000
0.500000	0.700000	282.749771	76.556851	-3.350062	-1.360000
0.500000	0.700000	282.749769	80.440534	-3.350062	-1.360000
0.500000	0.725000	282.749771	72.960857	-3.379876	-1.746562
0.500000	0.725000	282.749769	76.673197	-3.379876	-1.746562
0.500000	0.725000	292.499766	72.960860	-3.379876	-1.746562
0.500000	0.725000	292.499764	76.673199	-3.379876	-1.746562
0.500000	0.750000	292.499766	68.939965	-3.414088	-2.187500
0.500000	0.750000	292.499764	72.461219	-3.414088	-2.187500
0.500000	0.750000	302.249761	68.939956	-3.414088	-2.187500
0.500000	0.750000	302.249759	72.461210	-3.414088	-2.187500
0.500000	0.775000	302.249761	64.582381	-3.389225	-2.684688
0.500000	0.775000	302.249759	67.894699	-3.389225	-2.684688
0.500000	0.775000	311.999756	64.582415	-3.389225	-2.684688
0.500000	0.775000	311.999754	67.894733	-3.389225	-2.684688
0.500000	0.800000	311.999756	59.426514	-3.540750	-3.240000
0.500000	0.800000	311.999754	62.498656	-3.540750	-3.240000
0.500000	0.800000	321.749752	59.426388	-3.540750	-3.240000
0.500000	0.800000	321.749750	62.498531	-3.540750	-3.240000
0.500000	0.825000	321.749752	55.051299	-2.988169	-3.855313
0.500000	0.825000	321.749750	57.895154	-2.988169	-3.855313
0.500000	0.825000	331.499749	55.051769	-2.988169	-3.855313
0.500000	0.825000	331.499746	57.895617	-2.988169	-3.855313
0.500000	0.850000	331.499749	45.419904	-5.016970	-4.532500
0.500000	0.850000	331.499746	47.879611	-5.016970	-4.532500
0.500000	0.850000	341.249746	45.418151	-5.016970	-4.532500
0.500000	0.850000	341.249743	47.877880	-5.016970	-4.532500
0.500000	0.875000	341.249746	52.916203	2.639385	-5.273438
0.500000	0.875000	341.249743	55.454630	2.639385	-5.273438
0.500000	0.875000	350.999743	52.922748	2.639385	-5.273438
0.500000	0.875000	350.999739	55.461094	2.639385	-5.273438
0.500000	0.900000	350.999743	-6.174649	-25.809950	-6.080000
0.500000	0.900000	350.999739	-5.410721	-25.809950	-6.080000
0.500000	0.900000	360.749748	-6.199082	-25.809950	-6.080000
0.500000	0.900000	360.749730	-5.434852	-25.809950	-6.080000
0.500000	0.925000	360.749748	180.505376	80.577388	-6.954063
0.500000	0.925000	360.749730	186.276467	80.577388	-6.954063
0.500000	0.925000	370.499839	180.596584	80.577388	-6.954063
0.500000	0.925000	370.499636	186.366549	80.577388	-6.954063
0.500000	0.950000	370.499839	-553.272066	-316.359467	-7.897500
0.500000	0.950000	370.499636	-567.940764	-316.359467	-7.897500
0.500000	0.950000	380.251126	-553.612538	-316.359467	-7.897500
0.500000	0.950000	380.248346	-568.277046	-316.359467	-7.897500
0.500000	0.975000	380.251126	2146.103658	1165.480344	-8.912188
0.500000	0.975000	380.248346	2205.805588	1165.480344	-8.912188
0.500000	0.975000	390.019075	2147.374688	1165.480344	-8.912188
0.500000	0.975000	389.980396	2207.061021	1165.480344	-8.912188
0.500000	1.000000	390.019075	-7972.756692	3195.408159	-10.000000
0.500000	1.000000	389.980396	-8192.568097	3195.408159	-10.000000
